[001] Training Loss = 0.9892840668357300 | Validation Loss = 0.8990786539583803 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:03.011221
[030] Training Loss = 0.0022594059571139 | Validation Loss = 0.0004041169026863 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:02.841199
[031] Training Loss = 0.0039106727516168 | Validation Loss = 0.0006115215398320 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:02.855408
[032] Training Loss = 0.0028929631406125 | Validation Loss = 0.0022684066787014 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:02.835885
[033] Training Loss = 0.0034030810870258 | Validation Loss = 0.0003682553956299 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:02.839498
[034] Training Loss = 0.0023708762757945 | Validation Loss = 0.0003155961280854 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:02.840869
[035] Training Loss = 0.0027746635644413 | Validation Loss = 0.0003405277889369 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:02.853914
[036] Training Loss = 0.0031391666091536 | Validation Loss = 0.0005575684420278 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:02.803714
[037] Training Loss = 0.0023351873989780 | Validation Loss = 0.0002956913099177 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:02.844033
[038] Training Loss = 0.0024821425277707 | Validation Loss = 0.0008423888575715 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:02.849641
[039] Training Loss = 0.0021359809550433 | Validation Loss = 0.0005853788726991 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:02.844057
[040] Training Loss = 0.0020235773618916 | Validation Loss = 0.0001928501705825 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:02.845800
[041] Training Loss = 0.0019705434150141 | Validation Loss = 0.0007779252550381 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:02.890889
[042] Training Loss = 0.0024856007923364 | Validation Loss = 0.0002448441901243 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:02.839054
[043] Training Loss = 0.0025017011830806 | Validation Loss = 0.0005749018138183 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:02.833319
[044] Training Loss = 0.0018960534397099 | Validation Loss = 0.0004634985325418 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:02.836542
[045] Training Loss = 0.0014496463503266 | Validation Loss = 0.0001106322830526 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:02.843952
[046] Training Loss = 0.0013728695546242 | Validation Loss = 0.0001159709876099 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:02.831834
[047] Training Loss = 0.0008394341510416 | Validation Loss = 0.0000641808367802 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:02.840386
[048] Training Loss = 0.0007893374037625 | Validation Loss = 0.0000958545997292 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:02.843321
[049] Training Loss = 0.0012135299771716 | Validation Loss = 0.0000570424985984 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:02.842261
[050] Training Loss = 0.0011021087011486 | Validation Loss = 0.0000585108458644 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:02.842002
[051] Training Loss = 0.0018250642200987 | Validation Loss = 0.0000790649009279 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:02.849066
[052] Training Loss = 0.0008674527993566 | Validation Loss = 0.0000816504259961 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:02.842069
[053] Training Loss = 0.0013516519246733 | Validation Loss = 0.0000836408767604 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.841396
[054] Training Loss = 0.0007922168439962 | Validation Loss = 0.0000516785651417 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.850095
[055] Training Loss = 0.0003854786199638 | Validation Loss = 0.0000256893160879 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.799091
[056] Training Loss = 0.0004597067665447 | Validation Loss = 0.0000151480766259 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.798591
[057] Training Loss = 0.0003718549062557 | Validation Loss = 0.0000112655420075 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.799136
[058] Training Loss = 0.0003658423269611 | Validation Loss = 0.0000094995715982 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.801747
[059] Training Loss = 0.0003924263748280 | Validation Loss = 0.0000086220277335 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.808373
[060] Training Loss = 0.0003503638966110 | Validation Loss = 0.0000080015501589 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.800594
[061] Training Loss = 0.0001643233881131 | Validation Loss = 0.0000073597849540 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.802150
[062] Training Loss = 0.0003431284044211 | Validation Loss = 0.0000068141484963 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.812973
[063] Training Loss = 0.0003715045205338 | Validation Loss = 0.0000063299050677 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.799926
[064] Training Loss = 0.0001869305136734 | Validation Loss = 0.0000059659252850 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.800645
[065] Training Loss = 0.0003732534516558 | Validation Loss = 0.0000057871684286 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.808761
[066] Training Loss = 0.0005068545811867 | Validation Loss = 0.0000055368357370 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.810248
[067] Training Loss = 0.0005873478619926 | Validation Loss = 0.0000053078647239 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.803795
[068] Training Loss = 0.0003485584660033 | Validation Loss = 0.0000052363509935 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.813299
[069] Training Loss = 0.0003771206731831 | Validation Loss = 0.0000050105043319 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.797822
[070] Training Loss = 0.0004253475759820 | Validation Loss = 0.0000049665006597 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.813193
[071] Training Loss = 0.0013736400331844 | Validation Loss = 0.0000205695932182 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.801086
[072] Training Loss = 0.0015829857334099 | Validation Loss = 0.0000152873873504 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.815489
[073] Training Loss = 0.0015188723730142 | Validation Loss = 0.0000067887356710 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:02.838868
[074] Training Loss = 0.0015424334308691 | Validation Loss = 0.0000092542120716 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.803639
[075] Training Loss = 0.0011949984043758 | Validation Loss = 0.0000072618360570 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.796251
[076] Training Loss = 0.0004551846733013 | Validation Loss = 0.0000062166306056 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.801427
[077] Training Loss = 0.0002507464404252 | Validation Loss = 0.0004724635533973 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.810776
[078] Training Loss = 0.0004652145945413 | Validation Loss = 0.0000049649384840 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.802183
[079] Training Loss = 0.0002438229327262 | Validation Loss = 0.0000047074541805 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.799328
[080] Training Loss = 0.0002448028288276 | Validation Loss = 0.0000045373107886 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.800871
[081] Training Loss = 0.0001929129177096 | Validation Loss = 0.0000043979546798 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.799068
[082] Training Loss = 0.0000206933859587 | Validation Loss = 0.0000042721207069 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.809897
[083] Training Loss = 0.0001088376175504 | Validation Loss = 0.0000041781966817 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.841700
[084] Training Loss = 0.0001754055384911 | Validation Loss = 0.0000040924776621 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.825027
[085] Training Loss = 0.0000645920698579 | Validation Loss = 0.0000040061232622 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.801077
[086] Training Loss = 0.0001783501861591 | Validation Loss = 0.0000039388541592 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.807935
[087] Training Loss = 0.0002920704272626 | Validation Loss = 0.0000038959158241 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.798699
[088] Training Loss = 0.0002543205392873 | Validation Loss = 0.0000038061767100 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.813279
[089] Training Loss = 0.0001827686123479 | Validation Loss = 0.0000037344408354 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.813579
[090] Training Loss = 0.0000323339828478 | Validation Loss = 0.0000036590264430 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.835398
[091] Training Loss = 0.0002268634506879 | Validation Loss = 0.0000036138475561 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.800442
[092] Training Loss = 0.0001142950939102 | Validation Loss = 0.0000035542125719 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.812309
[093] Training Loss = 0.0002412610287319 | Validation Loss = 0.0000035969335401 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.799271
[094] Training Loss = 0.0003699748808273 | Validation Loss = 0.0000038813617922 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.799600
[095] Training Loss = 0.0007875194988391 | Validation Loss = 0.0000038851191354 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.802311
[096] Training Loss = 0.0003429763683075 | Validation Loss = 0.0000039604642570 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:02.810194
[097] Training Loss = 0.0005820572783403 | Validation Loss = 0.0000038374273909 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:02.795867
[098] Training Loss = 0.0004655182503476 | Validation Loss = 0.0000433973162536 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:02.797117
[099] Training Loss = 0.0001198230855456 | Validation Loss = 0.0000034916873237 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:02.811114
[100] Training Loss = 0.0000236269906420 | Validation Loss = 0.0000034264414056 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:02.821202
Maximum Number of Epochs Reached.
