[001] Training Loss = 0.9857642171568296 | Validation Loss = 0.9493536391211101 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:03.096010
[039] Training Loss = 0.0030756750364200 | Validation Loss = 0.0039772091938311 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:03.011602
[040] Training Loss = 0.0031910552967842 | Validation Loss = 0.0033930165222882 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:02.991983
[041] Training Loss = 0.0030068064565820 | Validation Loss = 0.0011530424369535 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:03.006638
[042] Training Loss = 0.0028794107418462 | Validation Loss = 0.0029993458267061 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:03.000635
[043] Training Loss = 0.0032024613525518 | Validation Loss = 0.0018747250706515 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:03.003989
[044] Training Loss = 0.0030476048284837 | Validation Loss = 0.0020384948013053 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:03.004559
[045] Training Loss = 0.0029576923480717 | Validation Loss = 0.0017201506554585 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:03.000934
[046] Training Loss = 0.0025344294295672 | Validation Loss = 0.0025982871206415 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:03.004777
[047] Training Loss = 0.0022806712538769 | Validation Loss = 0.0019880036086004 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:03.006301
[048] Training Loss = 0.0023392416969287 | Validation Loss = 0.0031491134380905 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:03.001938
[049] Training Loss = 0.0021767210234369 | Validation Loss = 0.0034283321479802 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:03.008336
[050] Training Loss = 0.0020899496993563 | Validation Loss = 0.0028973954015378 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:03.012770
[051] Training Loss = 0.0019154038303057 | Validation Loss = 0.0026134860368284 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.994028
[052] Training Loss = 0.0019476522027472 | Validation Loss = 0.0031643117472798 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:03.006264
[053] Training Loss = 0.0016570685105936 | Validation Loss = 0.0026867844356285 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:03.010331
[054] Training Loss = 0.0015502009687969 | Validation Loss = 0.0021851553538859 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:03.006113
[055] Training Loss = 0.0013009094568225 | Validation Loss = 0.0022077259927866 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:03.014737
[056] Training Loss = 0.0015195532152815 | Validation Loss = 0.0017759585906485 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:02.995480
[057] Training Loss = 0.0012980774533569 | Validation Loss = 0.0025907139556604 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:03.008462
[058] Training Loss = 0.0011142810444296 | Validation Loss = 0.0021712361504875 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:03.053793
[059] Training Loss = 0.0010887786487536 | Validation Loss = 0.0012641403057058 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:03.005832
[060] Training Loss = 0.0010134057738615 | Validation Loss = 0.0009924518157176 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:03.012426
[061] Training Loss = 0.0010015683322123 | Validation Loss = 0.0013228185301725 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:03.003676
[062] Training Loss = 0.0009200324281145 | Validation Loss = 0.0019303760362645 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.998088
[063] Training Loss = 0.0011150269444271 | Validation Loss = 0.0020310874275996 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.993628
[064] Training Loss = 0.0009012297818411 | Validation Loss = 0.0016167429959978 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:00:03.015176
[065] Training Loss = 0.0008124771861486 | Validation Loss = 0.0017897161000052 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:00:03.003086
[066] Training Loss = 0.0008103406940119 | Validation Loss = 0.0016393487282113 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:00:03.002563
[067] Training Loss = 0.0007139331842516 | Validation Loss = 0.0012071318607964 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:00:03.002706
[068] Training Loss = 0.0007673416810068 | Validation Loss = 0.0012685487369954 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:03.001111
[069] Training Loss = 0.0006789709548054 | Validation Loss = 0.0012849231621884 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:03.003274
[070] Training Loss = 0.0005696590809195 | Validation Loss = 0.0015923898429122 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:03.002462
[071] Training Loss = 0.0005281588124114 | Validation Loss = 0.0020748660565083 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:02.999219
[072] Training Loss = 0.0005436923337723 | Validation Loss = 0.0009546110699292 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:03.002603
[073] Training Loss = 0.0006502851428388 | Validation Loss = 0.0031559903768344 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:03.003672
[074] Training Loss = 0.0006267422584731 | Validation Loss = 0.0012912193066683 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:02.995670
[075] Training Loss = 0.0005964489859308 | Validation Loss = 0.0025671755602667 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:03.000791
[076] Training Loss = 0.0005957381650547 | Validation Loss = 0.0014520037839662 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:00:03.000035
[077] Training Loss = 0.0005047111153846 | Validation Loss = 0.0009643535886601 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:00:03.002029
[078] Training Loss = 0.0004698701952500 | Validation Loss = 0.0009545297575436 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:00:03.006310
[079] Training Loss = 0.0005196134772779 | Validation Loss = 0.0019811079945639 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:00:03.001622
[080] Training Loss = 0.0004678032866756 | Validation Loss = 0.0015902579244743 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:00:03.004330
[081] Training Loss = 0.0004848556885546 | Validation Loss = 0.0020930436515084 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:00:03.002053
[082] Training Loss = 0.0004366129121599 | Validation Loss = 0.0012373269357414 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:00:03.005478
[083] Training Loss = 0.0005181027532899 | Validation Loss = 0.0008854479079778 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:00:03.012666
[084] Training Loss = 0.0003685459375561 | Validation Loss = 0.0011247664974408 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:00:03.002307
[085] Training Loss = 0.0004004072964829 | Validation Loss = 0.0018912164668095 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:00:03.047311
[086] Training Loss = 0.0004118982841402 | Validation Loss = 0.0012713484071606 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:00:03.006229
[087] Training Loss = 0.0004033893098486 | Validation Loss = 0.0010392955093134 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:00:03.001292
[088] Training Loss = 0.0004570464668202 | Validation Loss = 0.0013513617825724 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:00:03.002842
[089] Training Loss = 0.0005081859888750 | Validation Loss = 0.0012487926649925 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:00:02.999160
[090] Training Loss = 0.0004762771630177 | Validation Loss = 0.0006555784310495 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:00:02.993676
[091] Training Loss = 0.0003575154254375 | Validation Loss = 0.0013863956399825 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:00:03.002595
[092] Training Loss = 0.0004705737615213 | Validation Loss = 0.0015494907433967 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:00:03.000580
[093] Training Loss = 0.0004174810598998 | Validation Loss = 0.0018916943560131 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:00:02.997907
[094] Training Loss = 0.0004454639801773 | Validation Loss = 0.0029858247732611 | Learning Rate = 0.0000206158430208 | Elapsed Time = 0:00:03.001155
[095] Training Loss = 0.0004610328729178 | Validation Loss = 0.0019914033919925 | Learning Rate = 0.0000206158430208 | Elapsed Time = 0:00:03.002120
[096] Training Loss = 0.0004599421724349 | Validation Loss = 0.0014513948945658 | Learning Rate = 0.0000206158430208 | Elapsed Time = 0:00:03.005534
[097] Training Loss = 0.0003610455753322 | Validation Loss = 0.0013612602946259 | Learning Rate = 0.0000206158430208 | Elapsed Time = 0:00:03.004831
[098] Training Loss = 0.0003511105519520 | Validation Loss = 0.0009028430476745 | Learning Rate = 0.0000164926744166 | Elapsed Time = 0:00:03.010437
[099] Training Loss = 0.0003703320084378 | Validation Loss = 0.0011130373704371 | Learning Rate = 0.0000164926744166 | Elapsed Time = 0:00:02.993288
[100] Training Loss = 0.0004206087592913 | Validation Loss = 0.0006711433667839 | Learning Rate = 0.0000164926744166 | Elapsed Time = 0:00:03.038342
Maximum Number of Epochs Reached.
