[001] Training Loss = 1.0186184695547902 | Validation Loss = 0.9764876362446930 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.373055
[017] Training Loss = 0.0016455735283845 | Validation Loss = 0.0003991708844654 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.150091
[018] Training Loss = 0.0016628363978561 | Validation Loss = 0.0007711113408464 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.147584
[019] Training Loss = 0.0016593038721806 | Validation Loss = 0.0004804700157022 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.161721
[020] Training Loss = 0.0016094864877965 | Validation Loss = 0.0005054916021993 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.152002
[021] Training Loss = 0.0015132912128024 | Validation Loss = 0.0002058412388470 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.157098
[022] Training Loss = 0.0013780398784911 | Validation Loss = 0.0002925248485184 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.159151
[023] Training Loss = 0.0014119363207542 | Validation Loss = 0.0005813277976887 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.154011
[024] Training Loss = 0.0014370271818053 | Validation Loss = 0.0003221536007270 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.154801
[025] Training Loss = 0.0013375300857282 | Validation Loss = 0.0005201002782587 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:07.162579
[026] Training Loss = 0.0009307744827621 | Validation Loss = 0.0004045103640304 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:07.166278
[027] Training Loss = 0.0009369492712048 | Validation Loss = 0.0002177611296739 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:07.157887
[028] Training Loss = 0.0008896970990441 | Validation Loss = 0.0004310292979338 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:07.169933
[029] Training Loss = 0.0007460942461655 | Validation Loss = 0.0001686787045346 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:07.176164
[030] Training Loss = 0.0007293256300051 | Validation Loss = 0.0003537687173749 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:07.151748
[031] Training Loss = 0.0008174965859587 | Validation Loss = 0.0003552174874997 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:07.154942
[032] Training Loss = 0.0007208017494987 | Validation Loss = 0.0003989310957001 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:07.153363
[033] Training Loss = 0.0008109722160687 | Validation Loss = 0.0002141580560057 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:07.167794
[034] Training Loss = 0.0005457064469599 | Validation Loss = 0.0000924610899612 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:07.169407
[035] Training Loss = 0.0005235538216256 | Validation Loss = 0.0000254119773429 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:07.116591
[036] Training Loss = 0.0005423174309625 | Validation Loss = 0.0000867322846703 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:07.148623
[037] Training Loss = 0.0003437880413210 | Validation Loss = 0.0001154054615324 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:07.129305
[038] Training Loss = 0.0005093839797120 | Validation Loss = 0.0000873033146270 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:07.132480
[039] Training Loss = 0.0004855272350387 | Validation Loss = 0.0002437829985380 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.135627
[040] Training Loss = 0.0003570982485834 | Validation Loss = 0.0000804389495853 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.137329
[041] Training Loss = 0.0002637559183611 | Validation Loss = 0.0000712196899473 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.130876
[042] Training Loss = 0.0002979544240469 | Validation Loss = 0.0000086258836627 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.135280
[043] Training Loss = 0.0003156091609828 | Validation Loss = 0.0001846532335832 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.119319
[044] Training Loss = 0.0002752567203299 | Validation Loss = 0.0000670229894959 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.115263
[045] Training Loss = 0.0002893687833111 | Validation Loss = 0.0000197427516630 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.122234
[046] Training Loss = 0.0003059440145352 | Validation Loss = 0.0000902650604300 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.123699
[047] Training Loss = 0.0002892174590628 | Validation Loss = 0.0000012584407035 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.121726
[048] Training Loss = 0.0000914119775503 | Validation Loss = 0.0000001272528298 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.100746
[049] Training Loss = 0.0001534319276734 | Validation Loss = 0.0000001321263230 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.122671
[050] Training Loss = 0.0001925477204885 | Validation Loss = 0.0000001422322581 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.113244
[051] Training Loss = 0.0001023967806810 | Validation Loss = 0.0000000978737631 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.104763
[052] Training Loss = 0.0000912027602212 | Validation Loss = 0.0000360890824477 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.118462
[053] Training Loss = 0.0001476658570139 | Validation Loss = 0.0000001021791924 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.109359
[054] Training Loss = 0.0000997975491167 | Validation Loss = 0.0000000852421586 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.105475
[055] Training Loss = 0.0001089880689771 | Validation Loss = 0.0000000730203157 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.114718
[056] Training Loss = 0.0000932786127493 | Validation Loss = 0.0000991156856790 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.097044
[057] Training Loss = 0.0001252090513358 | Validation Loss = 0.0000000749661952 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.111957
[058] Training Loss = 0.0000688457791078 | Validation Loss = 0.0000000577562040 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.104734
[059] Training Loss = 0.0000633144995830 | Validation Loss = 0.0000000601932764 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.099331
[060] Training Loss = 0.0001321102616337 | Validation Loss = 0.0000000564135667 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.119460
[061] Training Loss = 0.0000956559592607 | Validation Loss = 0.0000000497720397 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.116554
[062] Training Loss = 0.0001758148288741 | Validation Loss = 0.0000253898300164 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.101145
[063] Training Loss = 0.0002306470708647 | Validation Loss = 0.0000001401925699 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.111650
[064] Training Loss = 0.0001756817413013 | Validation Loss = 0.0000001284501938 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.112909
[065] Training Loss = 0.0000999959588996 | Validation Loss = 0.0000521434674709 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.099706
[066] Training Loss = 0.0001762631699834 | Validation Loss = 0.0000000633606235 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.098581
[067] Training Loss = 0.0001003818353455 | Validation Loss = 0.0000000429800279 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.105398
[068] Training Loss = 0.0000799848792677 | Validation Loss = 0.0000001334500682 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.092809
[069] Training Loss = 0.0000547656710243 | Validation Loss = 0.0000000362785676 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.103263
[070] Training Loss = 0.0000608923732336 | Validation Loss = 0.0000000428705844 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.106516
[071] Training Loss = 0.0000585048509372 | Validation Loss = 0.0000570297922943 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.093623
[072] Training Loss = 0.0000548884615702 | Validation Loss = 0.0000000337600641 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.102591
[073] Training Loss = 0.0000823220831031 | Validation Loss = 0.0000000339815569 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.099305
[074] Training Loss = 0.0000436802193178 | Validation Loss = 0.0000000304337633 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.113437
[075] Training Loss = 0.0000687251459453 | Validation Loss = 0.0000000342708004 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.099846
[076] Training Loss = 0.0000627955939776 | Validation Loss = 0.0000000418035102 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.109620
[077] Training Loss = 0.0000749579097686 | Validation Loss = 0.0000000298696080 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.098035
[078] Training Loss = 0.0000616736857840 | Validation Loss = 0.0000000301849096 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.099137
[079] Training Loss = 0.0000729498290453 | Validation Loss = 0.0000000290285868 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.111391
[080] Training Loss = 0.0001040012209457 | Validation Loss = 0.0000000270325458 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.110274
[081] Training Loss = 0.0000441971942442 | Validation Loss = 0.0000000299458276 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.094343
[082] Training Loss = 0.0001025153631531 | Validation Loss = 0.0000000329535697 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.111389
[083] Training Loss = 0.0001401038304513 | Validation Loss = 0.0000828163810747 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.103799
[084] Training Loss = 0.0001222016551413 | Validation Loss = 0.0000000360173364 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:07.086571
[085] Training Loss = 0.0000607046517816 | Validation Loss = 0.0000000282650881 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:07.093480
[086] Training Loss = 0.0000338934506626 | Validation Loss = 0.0000000288390150 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:07.095831
[087] Training Loss = 0.0000695935967340 | Validation Loss = 0.0000000240202436 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:07.103615
[088] Training Loss = 0.0000752492844984 | Validation Loss = 0.0000000289575788 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:07.106571
[089] Training Loss = 0.0000421225476938 | Validation Loss = 0.0000012204592471 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:07.089840
[090] Training Loss = 0.0000361064275784 | Validation Loss = 0.0000000225740258 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:07.097395
[091] Training Loss = 0.0000642109878144 | Validation Loss = 0.0000000265791370 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:07.102522
[092] Training Loss = 0.0000458426515025 | Validation Loss = 0.0000000222899939 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:07.087531
[093] Training Loss = 0.0000317912317320 | Validation Loss = 0.0000000218606887 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:07.080149
[094] Training Loss = 0.0000685422319729 | Validation Loss = 0.0000000215479930 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:07.090431
[095] Training Loss = 0.0000313559117217 | Validation Loss = 0.0000000212646125 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:07.101247
[096] Training Loss = 0.0000310223857524 | Validation Loss = 0.0000000210971900 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:07.094878
[097] Training Loss = 0.0000386666724999 | Validation Loss = 0.0000000205415036 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:07.095772
[098] Training Loss = 0.0000633545181218 | Validation Loss = 0.0000000207226065 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:07.100767
[099] Training Loss = 0.0000455749604340 | Validation Loss = 0.0000000236313283 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:07.097014
[100] Training Loss = 0.0000830072590888 | Validation Loss = 0.0000000251922011 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:07.088844
Maximum Number of Epochs Reached.
