[001] Training Loss = 1.1668164342514704 | Validation Loss = 1.0031367284568991 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:29.759396
[017] Training Loss = 0.9925829563279841 | Validation Loss = 0.9923962976820399 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:29.554965
[018] Training Loss = 0.9925710621370227 | Validation Loss = 0.9924706516960780 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:29.518480
[019] Training Loss = 0.9925681918890840 | Validation Loss = 0.9924740592243358 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:29.521400
[020] Training Loss = 0.9925535169463408 | Validation Loss = 0.9925479763757767 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:29.536664
[021] Training Loss = 0.9925905107137705 | Validation Loss = 0.9924740592243358 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:29.515022
[022] Training Loss = 0.9925720026051138 | Validation Loss = 0.9924740592243358 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:29.524122
[023] Training Loss = 0.9925668655256986 | Validation Loss = 0.9925512965315153 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:29.509475
[024] Training Loss = 0.9925696392998138 | Validation Loss = 0.9925974292217762 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:29.491322
[025] Training Loss = 0.9925671479695028 | Validation Loss = 0.9925518207666318 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:29.495692
[026] Training Loss = 0.9925654618012284 | Validation Loss = 0.9924740592243358 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:29.513115
[027] Training Loss = 0.9925618871123516 | Validation Loss = 0.9926295823089278 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:29.486143
[028] Training Loss = 0.9925727865307742 | Validation Loss = 0.9927073438512238 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:29.500617
[029] Training Loss = 0.9925649248242862 | Validation Loss = 0.9926295823089278 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:29.502735
[030] Training Loss = 0.9925532703009994 | Validation Loss = 0.9924740592243358 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:29.497554
[031] Training Loss = 0.9925411510044496 | Validation Loss = 0.9925518207666318 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:29.510054
[032] Training Loss = 0.9925492408502941 | Validation Loss = 0.9924740592243358 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:00:29.508021
[033] Training Loss = 0.9925458139059207 | Validation Loss = 0.9926295823089278 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:00:29.517162
[034] Training Loss = 0.9925519566794397 | Validation Loss = 0.9925899151851050 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:00:29.532417
[035] Training Loss = 0.9925409586635561 | Validation Loss = 0.9926295823089278 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:00:29.525721
[036] Training Loss = 0.9925454019202216 | Validation Loss = 0.9925518207666318 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:29.530442
[037] Training Loss = 0.9925347072811415 | Validation Loss = 0.9926295823089278 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:29.510636
[038] Training Loss = 0.9925518122720812 | Validation Loss = 0.9924740592243358 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:29.514014
[039] Training Loss = 0.9925448980113507 | Validation Loss = 0.9924944170213640 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:29.521556
[040] Training Loss = 0.9925462814095751 | Validation Loss = 0.9925514712765541 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:00:29.526776
[041] Training Loss = 0.9925487002328300 | Validation Loss = 0.9924797384380990 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:00:29.506189
[042] Training Loss = 0.9925491904897447 | Validation Loss = 0.9925518207666318 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:00:29.486869
[043] Training Loss = 0.9925601903258893 | Validation Loss = 0.9925518207666318 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:00:29.484124
[044] Training Loss = 0.9925453922121639 | Validation Loss = 0.9926295823089278 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:00:29.495227
[045] Training Loss = 0.9925360985671626 | Validation Loss = 0.9924792142029825 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:00:29.489818
[046] Training Loss = 0.9925387743505703 | Validation Loss = 0.9925518207666318 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:00:29.495874
[047] Training Loss = 0.9925415957548436 | Validation Loss = 0.9925518207666318 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:00:29.497267
[048] Training Loss = 0.9925381997549043 | Validation Loss = 0.9925518207666318 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:00:29.475318
[049] Training Loss = 0.9925564903423927 | Validation Loss = 0.9925491995910489 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:00:29.488023
[050] Training Loss = 0.9925340161887828 | Validation Loss = 0.9925082218794344 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:00:29.493390
[051] Training Loss = 0.9925514718833077 | Validation Loss = 0.9925600337834587 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:00:29.487300
[052] Training Loss = 0.9925471220666978 | Validation Loss = 0.9925811779331615 | Learning Rate = 0.0000206158430208 | Elapsed Time = 0:00:29.488623
[053] Training Loss = 0.9925389284659865 | Validation Loss = 0.9924837575739929 | Learning Rate = 0.0000206158430208 | Elapsed Time = 0:00:29.473033
[054] Training Loss = 0.9925401905134895 | Validation Loss = 0.9924993972549717 | Learning Rate = 0.0000206158430208 | Elapsed Time = 0:00:29.489744
[055] Training Loss = 0.9925507043399946 | Validation Loss = 0.9924848060442262 | Learning Rate = 0.0000206158430208 | Elapsed Time = 0:00:29.485549
[056] Training Loss = 0.9925548205564657 | Validation Loss = 0.9925518207666318 | Learning Rate = 0.0000164926744166 | Elapsed Time = 0:00:29.482332
[057] Training Loss = 0.9925500539001278 | Validation Loss = 0.9924951160015194 | Learning Rate = 0.0000164926744166 | Elapsed Time = 0:00:29.474032
[058] Training Loss = 0.9925392197077179 | Validation Loss = 0.9925686836628825 | Learning Rate = 0.0000164926744166 | Elapsed Time = 0:00:29.465002
[059] Training Loss = 0.9925426563601489 | Validation Loss = 0.9925518207666318 | Learning Rate = 0.0000164926744166 | Elapsed Time = 0:00:29.456202
[060] Training Loss = 0.9925434427128240 | Validation Loss = 0.9925518207666318 | Learning Rate = 0.0000131941395333 | Elapsed Time = 0:00:29.463378
[061] Training Loss = 0.9925518304746895 | Validation Loss = 0.9925519955116707 | Learning Rate = 0.0000131941395333 | Elapsed Time = 0:00:29.443583
[062] Training Loss = 0.9925398895637002 | Validation Loss = 0.9925533934719816 | Learning Rate = 0.0000131941395333 | Elapsed Time = 0:00:29.445164
[063] Training Loss = 0.9925458697272527 | Validation Loss = 0.9925131147405227 | Learning Rate = 0.0000131941395333 | Elapsed Time = 0:00:29.450082
[064] Training Loss = 0.9925419282558204 | Validation Loss = 0.9925491995910489 | Learning Rate = 0.0000105553116266 | Elapsed Time = 0:00:29.433213
[065] Training Loss = 0.9925434135886507 | Validation Loss = 0.9925493743360876 | Learning Rate = 0.0000105553116266 | Elapsed Time = 0:00:29.437530
[066] Training Loss = 0.9925734891514514 | Validation Loss = 0.9925215025023882 | Learning Rate = 0.0000105553116266 | Elapsed Time = 0:00:29.440291
[067] Training Loss = 0.9925526362434800 | Validation Loss = 0.9925502480612821 | Learning Rate = 0.0000105553116266 | Elapsed Time = 0:00:29.442138
[068] Training Loss = 0.9925569174969321 | Validation Loss = 0.9925499859437238 | Learning Rate = 0.0000084442493013 | Elapsed Time = 0:00:29.440897
[069] Training Loss = 0.9925510538300724 | Validation Loss = 0.9925609948811724 | Learning Rate = 0.0000084442493013 | Elapsed Time = 0:00:29.442586
[070] Training Loss = 0.9925340064807251 | Validation Loss = 0.9925251721482046 | Learning Rate = 0.0000084442493013 | Elapsed Time = 0:00:29.433100
[071] Training Loss = 0.9925332880844543 | Validation Loss = 0.9925581989605505 | Learning Rate = 0.0000084442493013 | Elapsed Time = 0:00:29.439869
[072] Training Loss = 0.9925531507705387 | Validation Loss = 0.9925201919145968 | Learning Rate = 0.0000067553994411 | Elapsed Time = 0:00:29.441170
[073] Training Loss = 0.9925488403929134 | Validation Loss = 0.9925628297040805 | Learning Rate = 0.0000067553994411 | Elapsed Time = 0:00:29.442127
[074] Training Loss = 0.9925345889641880 | Validation Loss = 0.9925246479130879 | Learning Rate = 0.0000067553994411 | Elapsed Time = 0:00:29.438714
[075] Training Loss = 0.9925393653285837 | Validation Loss = 0.9925628297040805 | Learning Rate = 0.0000067553994411 | Elapsed Time = 0:00:29.436996
[076] Training Loss = 0.9925384916033894 | Validation Loss = 0.9925187939542859 | Learning Rate = 0.0000054043195528 | Elapsed Time = 0:00:29.440830
[077] Training Loss = 0.9925355791860748 | Validation Loss = 0.9925269195985932 | Learning Rate = 0.0000054043195528 | Elapsed Time = 0:00:29.440456
[078] Training Loss = 0.9925425010312257 | Validation Loss = 0.9925815274232392 | Learning Rate = 0.0000054043195528 | Elapsed Time = 0:00:29.444574
[079] Training Loss = 0.9925365791160196 | Validation Loss = 0.9925519081391513 | Learning Rate = 0.0000054043195528 | Elapsed Time = 0:00:29.440916
[080] Training Loss = 0.9925453649082515 | Validation Loss = 0.9925470152780630 | Learning Rate = 0.0000043234556423 | Elapsed Time = 0:00:29.432873
[081] Training Loss = 0.9925399186878735 | Validation Loss = 0.9925203666596357 | Learning Rate = 0.0000043234556423 | Elapsed Time = 0:00:29.443107
[082] Training Loss = 0.9925371227672516 | Validation Loss = 0.9925132894855616 | Learning Rate = 0.0000043234556423 | Elapsed Time = 0:00:29.444317
[083] Training Loss = 0.9925399381039889 | Validation Loss = 0.9925293660291374 | Learning Rate = 0.0000043234556423 | Elapsed Time = 0:00:29.442634
[084] Training Loss = 0.9925492092991066 | Validation Loss = 0.9925227257176604 | Learning Rate = 0.0000034587645138 | Elapsed Time = 0:00:29.443706
[085] Training Loss = 0.9925392099996602 | Validation Loss = 0.9925290165390597 | Learning Rate = 0.0000034587645138 | Elapsed Time = 0:00:29.444547
[086] Training Loss = 0.9925398507314694 | Validation Loss = 0.9925277059512680 | Learning Rate = 0.0000034587645138 | Elapsed Time = 0:00:29.436531
[087] Training Loss = 0.9925483744061431 | Validation Loss = 0.9925461415528687 | Learning Rate = 0.0000034587645138 | Elapsed Time = 0:00:29.442606
[088] Training Loss = 0.9925432582597274 | Validation Loss = 0.9925274438337099 | Learning Rate = 0.0000027670116111 | Elapsed Time = 0:00:29.446332
[089] Training Loss = 0.9925456561499829 | Validation Loss = 0.9925239489329325 | Learning Rate = 0.0000027670116111 | Elapsed Time = 0:00:29.447075
[090] Training Loss = 0.9925482773255659 | Validation Loss = 0.9925269195985932 | Learning Rate = 0.0000027670116111 | Elapsed Time = 0:00:29.445282
[091] Training Loss = 0.9925362781662304 | Validation Loss = 0.9925282301863848 | Learning Rate = 0.0000027670116111 | Elapsed Time = 0:00:29.432170
[092] Training Loss = 0.9925441805252102 | Validation Loss = 0.9925242984230103 | Learning Rate = 0.0000022136092888 | Elapsed Time = 0:00:29.446112
[093] Training Loss = 0.9925426272359759 | Validation Loss = 0.9925203666596357 | Learning Rate = 0.0000022136092888 | Elapsed Time = 0:00:29.444572
[094] Training Loss = 0.9925348802059194 | Validation Loss = 0.9925329483024342 | Learning Rate = 0.0000022136092888 | Elapsed Time = 0:00:29.445865
[095] Training Loss = 0.9925416175979734 | Validation Loss = 0.9925167843863389 | Learning Rate = 0.0000022136092888 | Elapsed Time = 0:00:29.450609
[096] Training Loss = 0.9925394235769300 | Validation Loss = 0.9925235994428547 | Learning Rate = 0.0000017708874311 | Elapsed Time = 0:00:29.448318
[097] Training Loss = 0.9925440057801713 | Validation Loss = 0.9925443941024799 | Learning Rate = 0.0000017708874311 | Elapsed Time = 0:00:29.441317
[098] Training Loss = 0.9925396856944882 | Validation Loss = 0.9925229004626993 | Learning Rate = 0.0000017708874311 | Elapsed Time = 0:00:29.446893
[099] Training Loss = 0.9925335599100701 | Validation Loss = 0.9925242984230103 | Learning Rate = 0.0000017708874311 | Elapsed Time = 0:00:29.443141
[100] Training Loss = 0.9925363558306921 | Validation Loss = 0.9925256090108017 | Learning Rate = 0.0000014167099449 | Elapsed Time = 0:00:29.444495
Maximum Number of Epochs Reached.
