[001] Training Loss = 0.0003173182665566 | Validation Loss = 0.0002794586684969 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:03.176809
[049] Training Loss = 0.0000000660754984 | Validation Loss = 0.0000000028544267 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.778412
[050] Training Loss = 0.0000001065160876 | Validation Loss = 0.0000000030630851 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:02.776555
[051] Training Loss = 0.0000000776506783 | Validation Loss = 0.0000000032740847 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:02.778937
[052] Training Loss = 0.0000001139531842 | Validation Loss = 0.0000000034937036 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:02.779540
[053] Training Loss = 0.0000000908958324 | Validation Loss = 0.0000000032508926 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:02.779552
[054] Training Loss = 0.0000000837226659 | Validation Loss = 0.0000000027101085 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:02.780437
[055] Training Loss = 0.0000000538839406 | Validation Loss = 0.0000000021873256 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:02.780844
[056] Training Loss = 0.0000000391946305 | Validation Loss = 0.0000000021798758 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:02.773305
[057] Training Loss = 0.0000000312380640 | Validation Loss = 0.0000000020061166 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:02.772944
[058] Training Loss = 0.0000000338701853 | Validation Loss = 0.0000000017701467 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:02.770940
[059] Training Loss = 0.0000000653101568 | Validation Loss = 0.0000000031115204 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:02.770570
[060] Training Loss = 0.0000000477164274 | Validation Loss = 0.0000000022276000 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:02.771833
[061] Training Loss = 0.0000000307302226 | Validation Loss = 0.0000000018933474 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:02.776772
[062] Training Loss = 0.0000000467227083 | Validation Loss = 0.0000000018581779 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.777559
[063] Training Loss = 0.0000000374872867 | Validation Loss = 0.0000000021258931 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.777447
[064] Training Loss = 0.0000000317103043 | Validation Loss = 0.0000000052402548 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.777288
[065] Training Loss = 0.0000000291687206 | Validation Loss = 0.0000000017405040 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.778491
[066] Training Loss = 0.0000000174598984 | Validation Loss = 0.0000000011877353 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.784914
[067] Training Loss = 0.0000000167415737 | Validation Loss = 0.0000000014755693 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.771189
[068] Training Loss = 0.0000000135489330 | Validation Loss = 0.0000000011361614 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.775527
[069] Training Loss = 0.0000000106035957 | Validation Loss = 0.0000000010337226 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.769416
[070] Training Loss = 0.0000000115980882 | Validation Loss = 0.0000000009119421 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.768481
[071] Training Loss = 0.0000000160711057 | Validation Loss = 0.0000000012079012 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.777469
[072] Training Loss = 0.0000000197773281 | Validation Loss = 0.0000000010963974 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.782850
[073] Training Loss = 0.0000000164032808 | Validation Loss = 0.0000000011711501 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.776790
[074] Training Loss = 0.0000000120273098 | Validation Loss = 0.0000000008748706 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.772188
[075] Training Loss = 0.0000000216858128 | Validation Loss = 0.0000000010738185 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.782328
[076] Training Loss = 0.0000000157646735 | Validation Loss = 0.0000000008425981 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.773659
[077] Training Loss = 0.0000000360894889 | Validation Loss = 0.0000000012372834 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.768107
[078] Training Loss = 0.0000000249828553 | Validation Loss = 0.0000000013612048 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.774326
[079] Training Loss = 0.0000000378680068 | Validation Loss = 0.0000000013855693 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:02.773705
[080] Training Loss = 0.0000000421811419 | Validation Loss = 0.0000000025400989 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:00:02.775696
[081] Training Loss = 0.0000000235985793 | Validation Loss = 0.0000000011301068 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:00:02.777093
[082] Training Loss = 0.0000000241734758 | Validation Loss = 0.0000000015038231 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:00:02.776848
[083] Training Loss = 0.0000000244554803 | Validation Loss = 0.0000000013545373 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:00:02.777259
[084] Training Loss = 0.0000000150782638 | Validation Loss = 0.0000000012433681 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:02.777510
[085] Training Loss = 0.0000000161025843 | Validation Loss = 0.0000000009833530 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:02.779226
[086] Training Loss = 0.0000000081380280 | Validation Loss = 0.0000000008107841 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:02.778500
[087] Training Loss = 0.0000000162900866 | Validation Loss = 0.0000000009629368 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:02.771881
[088] Training Loss = 0.0000000078228225 | Validation Loss = 0.0000000007639491 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:02.777686
[089] Training Loss = 0.0000000125728465 | Validation Loss = 0.0000000008083267 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:02.769831
[090] Training Loss = 0.0000000084871521 | Validation Loss = 0.0000000007536296 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:02.776452
[091] Training Loss = 0.0000000125252334 | Validation Loss = 0.0000000008611740 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:02.770642
[092] Training Loss = 0.0000000069153161 | Validation Loss = 0.0000000007114367 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:02.775292
[093] Training Loss = 0.0000000059293869 | Validation Loss = 0.0000000006632780 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:02.769989
[094] Training Loss = 0.0000000312741114 | Validation Loss = 0.0000000008466712 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:02.768293
[095] Training Loss = 0.0000000588077338 | Validation Loss = 0.0000000011031443 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:02.774521
[096] Training Loss = 0.0000000376231988 | Validation Loss = 0.0000000011495364 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:00:02.775447
[097] Training Loss = 0.0000000345949587 | Validation Loss = 0.0000000011879047 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:00:02.775572
[098] Training Loss = 0.0000000136297295 | Validation Loss = 0.0000000009124344 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:00:02.775682
[099] Training Loss = 0.0000000102287583 | Validation Loss = 0.0000000008324900 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:00:02.780637
[100] Training Loss = 0.0000000170762712 | Validation Loss = 0.0000000009522507 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:00:02.778386
Maximum Number of Epochs Reached.
