[001] Training Loss = 1.0375684574016317 | Validation Loss = 0.9964269654364794 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:01:11.800367
[022] Training Loss = 0.9964114134485136 | Validation Loss = 0.9964093838789457 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:01:11.468707
[023] Training Loss = 0.9964368509082406 | Validation Loss = 0.9964031891843165 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:01:11.423973
[024] Training Loss = 0.9964193645248501 | Validation Loss = 0.9964059959840068 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:01:11.358071
[025] Training Loss = 0.9964204833159378 | Validation Loss = 0.9963996806847033 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:01:11.329767
[026] Training Loss = 0.9964067268452870 | Validation Loss = 0.9964114341584070 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:01:11.260595
[027] Training Loss = 0.9964156362871753 | Validation Loss = 0.9963993407988033 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:01:11.300034
[028] Training Loss = 0.9964150911296835 | Validation Loss = 0.9964091097774135 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:01:11.287762
[029] Training Loss = 0.9964133004852846 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:01:11.315890
[030] Training Loss = 0.9964139705873917 | Validation Loss = 0.9964086821790232 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:01:11.302981
[031] Training Loss = 0.9964172369639845 | Validation Loss = 0.9964133747972557 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:01:11.310611
[032] Training Loss = 0.9964131751599729 | Validation Loss = 0.9964087698915135 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:01:11.309408
[033] Training Loss = 0.9964212871186811 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:01:11.335900
[034] Training Loss = 0.9964203678125977 | Validation Loss = 0.9964136269706652 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:01:11.325970
[035] Training Loss = 0.9964098796981619 | Validation Loss = 0.9964150522986330 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:01:11.309358
[036] Training Loss = 0.9964183098430655 | Validation Loss = 0.9964294261829854 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:01:11.271509
[037] Training Loss = 0.9964090683576263 | Validation Loss = 0.9964127717738845 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:01:11.300431
[038] Training Loss = 0.9964061080610779 | Validation Loss = 0.9964178919905073 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:01:11.295704
[039] Training Loss = 0.9964146996974674 | Validation Loss = 0.9964138791440749 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:01:11.306041
[040] Training Loss = 0.9964079816973295 | Validation Loss = 0.9964247445288141 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:01:11.295533
[041] Training Loss = 0.9964172725210445 | Validation Loss = 0.9964146685564879 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:01:11.277819
[042] Training Loss = 0.9964187605878074 | Validation Loss = 0.9964016542157357 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:01:11.237057
[043] Training Loss = 0.9964195512184493 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:01:11.234926
[044] Training Loss = 0.9964160669311384 | Validation Loss = 0.9964148659095911 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:01:11.231218
[045] Training Loss = 0.9964094155529005 | Validation Loss = 0.9964104912491362 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:01:11.222247
[046] Training Loss = 0.9964118983036684 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:01:11.208103
[047] Training Loss = 0.9964101598908394 | Validation Loss = 0.9964051846434714 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:01:11.619168
[048] Training Loss = 0.9964188775377946 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:01:11.765665
[049] Training Loss = 0.9964143408528782 | Validation Loss = 0.9964225297884335 | Learning Rate = 0.0000206158430208 | Elapsed Time = 0:01:11.567972
[050] Training Loss = 0.9964135733685878 | Validation Loss = 0.9964212141010784 | Learning Rate = 0.0000206158430208 | Elapsed Time = 0:01:11.481595
[051] Training Loss = 0.9964179602113332 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000206158430208 | Elapsed Time = 0:01:11.464197
[052] Training Loss = 0.9964160497236533 | Validation Loss = 0.9964068073245425 | Learning Rate = 0.0000206158430208 | Elapsed Time = 0:01:11.470735
[053] Training Loss = 0.9964121906786362 | Validation Loss = 0.9964020598860035 | Learning Rate = 0.0000164926744166 | Elapsed Time = 0:01:11.455269
[054] Training Loss = 0.9964139156909460 | Validation Loss = 0.9964192953903527 | Learning Rate = 0.0000164926744166 | Elapsed Time = 0:01:11.446347
[055] Training Loss = 0.9964094959560168 | Validation Loss = 0.9964194927434559 | Learning Rate = 0.0000164926744166 | Elapsed Time = 0:01:11.437003
[056] Training Loss = 0.9964123978537109 | Validation Loss = 0.9964142957784040 | Learning Rate = 0.0000164926744166 | Elapsed Time = 0:01:11.454500
[057] Training Loss = 0.9964116741495265 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000131941395333 | Elapsed Time = 0:01:11.443284
[058] Training Loss = 0.9964125792936974 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000131941395333 | Elapsed Time = 0:01:11.441358
[059] Training Loss = 0.9964142507039297 | Validation Loss = 0.9964016542157357 | Learning Rate = 0.0000131941395333 | Elapsed Time = 0:01:11.447169
[060] Training Loss = 0.9964148659095911 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000131941395333 | Elapsed Time = 0:01:11.439400
[061] Training Loss = 0.9964171135421557 | Validation Loss = 0.9964137695034621 | Learning Rate = 0.0000105553116266 | Elapsed Time = 0:01:11.448683
[062] Training Loss = 0.9964140898976976 | Validation Loss = 0.9964016542157357 | Learning Rate = 0.0000105553116266 | Elapsed Time = 0:01:11.468224
[063] Training Loss = 0.9964163972234847 | Validation Loss = 0.9964219048369398 | Learning Rate = 0.0000105553116266 | Elapsed Time = 0:01:11.454920
[064] Training Loss = 0.9964132117068439 | Validation Loss = 0.9964139997487492 | Learning Rate = 0.0000105553116266 | Elapsed Time = 0:01:11.452847
[065] Training Loss = 0.9964151253923750 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000084442493013 | Elapsed Time = 0:01:11.442301
[066] Training Loss = 0.9964105728704812 | Validation Loss = 0.9964132541925813 | Learning Rate = 0.0000084442493013 | Elapsed Time = 0:01:11.451589
[067] Training Loss = 0.9964166493968944 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000084442493013 | Elapsed Time = 0:01:11.417137
[068] Training Loss = 0.9964108286985780 | Validation Loss = 0.9964128594863749 | Learning Rate = 0.0000084442493013 | Elapsed Time = 0:01:11.427575
[069] Training Loss = 0.9964119117041877 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000067553994411 | Elapsed Time = 0:01:11.448098
[070] Training Loss = 0.9964128510349111 | Validation Loss = 0.9964016651797970 | Learning Rate = 0.0000067553994411 | Elapsed Time = 0:01:11.458879
[071] Training Loss = 0.9964161870028373 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000067553994411 | Elapsed Time = 0:01:11.444694
[072] Training Loss = 0.9964152545246525 | Validation Loss = 0.9964119823614717 | Learning Rate = 0.0000067553994411 | Elapsed Time = 0:01:11.431019
[073] Training Loss = 0.9964144663304685 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000054043195528 | Elapsed Time = 0:01:11.423282
[074] Training Loss = 0.9964111783303103 | Validation Loss = 0.9964064784027037 | Learning Rate = 0.0000054043195528 | Elapsed Time = 0:01:11.440635
[075] Training Loss = 0.9964120239335373 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000054043195528 | Elapsed Time = 0:01:11.451305
[076] Training Loss = 0.9964096835632876 | Validation Loss = 0.9964095154476813 | Learning Rate = 0.0000054043195528 | Elapsed Time = 0:01:11.435289
[077] Training Loss = 0.9964117923177426 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000043234556423 | Elapsed Time = 0:01:11.418171
[078] Training Loss = 0.9964134321301594 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000043234556423 | Elapsed Time = 0:01:11.421945
[079] Training Loss = 0.9964126450780653 | Validation Loss = 0.9964130678035394 | Learning Rate = 0.0000043234556423 | Elapsed Time = 0:01:11.438300
[080] Training Loss = 0.9964157000919210 | Validation Loss = 0.9964138352878298 | Learning Rate = 0.0000043234556423 | Elapsed Time = 0:01:11.432663
[081] Training Loss = 0.9964173194228622 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000034587645138 | Elapsed Time = 0:01:11.431841
[082] Training Loss = 0.9964145065320266 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000034587645138 | Elapsed Time = 0:01:11.429352
[083] Training Loss = 0.9964097091460974 | Validation Loss = 0.9964018954250841 | Learning Rate = 0.0000034587645138 | Elapsed Time = 0:01:11.432680
[084] Training Loss = 0.9964160689107605 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000034587645138 | Elapsed Time = 0:01:11.405772
[085] Training Loss = 0.9964160844431806 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000027670116111 | Elapsed Time = 0:01:11.401567
[086] Training Loss = 0.9964184475029462 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000027670116111 | Elapsed Time = 0:01:11.424750
[087] Training Loss = 0.9964133577420491 | Validation Loss = 0.9964005468455454 | Learning Rate = 0.0000027670116111 | Elapsed Time = 0:01:11.439928
[088] Training Loss = 0.9964161145943492 | Validation Loss = 0.9964102610038490 | Learning Rate = 0.0000027670116111 | Elapsed Time = 0:01:11.435901
[089] Training Loss = 0.9964173524673247 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000022136092888 | Elapsed Time = 0:01:11.430032
[090] Training Loss = 0.9964079207858779 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000022136092888 | Elapsed Time = 0:01:11.431228
[091] Training Loss = 0.9964102829319716 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000022136092888 | Elapsed Time = 0:01:11.428986
[092] Training Loss = 0.9964122006528863 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000022136092888 | Elapsed Time = 0:01:11.423964
[093] Training Loss = 0.9964084738618586 | Validation Loss = 0.9964135282941136 | Learning Rate = 0.0000017708874311 | Elapsed Time = 0:01:11.424626
[094] Training Loss = 0.9964128862874136 | Validation Loss = 0.9964034961780326 | Learning Rate = 0.0000017708874311 | Elapsed Time = 0:01:11.394750
[095] Training Loss = 0.9964132529743523 | Validation Loss = 0.9964115657271426 | Learning Rate = 0.0000017708874311 | Elapsed Time = 0:01:11.400025
[096] Training Loss = 0.9964121797145749 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000017708874311 | Elapsed Time = 0:01:11.424417
[097] Training Loss = 0.9964115089272139 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000014167099449 | Elapsed Time = 0:01:11.414724
[098] Training Loss = 0.9964112724385030 | Validation Loss = 0.9964138901081362 | Learning Rate = 0.0000014167099449 | Elapsed Time = 0:01:11.422077
[099] Training Loss = 0.9964132675931007 | Validation Loss = 0.9964140326409330 | Learning Rate = 0.0000014167099449 | Elapsed Time = 0:01:11.418611
[100] Training Loss = 0.9964118033579431 | Validation Loss = 0.9964110833084457 | Learning Rate = 0.0000014167099449 | Elapsed Time = 0:01:11.429914
Maximum Number of Epochs Reached.
