[001] Training Loss = 1.1418010862158836 | Validation Loss = 0.9772974418012490 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.357011
[016] Training Loss = 0.0142889106894589 | Validation Loss = 0.0035219480811320 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.087998
[017] Training Loss = 0.0122369340617405 | Validation Loss = 0.0011697477234279 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.103998
[018] Training Loss = 0.0103866788245590 | Validation Loss = 0.0010895112554017 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.096607
[019] Training Loss = 0.0091014390449588 | Validation Loss = 0.0007705652158017 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.086877
[020] Training Loss = 0.0083310406873619 | Validation Loss = 0.0003186331262871 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.092703
[021] Training Loss = 0.0067434603226585 | Validation Loss = 0.0004038849719212 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.092309
[022] Training Loss = 0.0069320883995078 | Validation Loss = 0.0003313449398936 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.109093
[023] Training Loss = 0.0056382089318865 | Validation Loss = 0.0001596928540177 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.117929
[024] Training Loss = 0.0053091367092829 | Validation Loss = 0.0002281965157687 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.105739
[025] Training Loss = 0.0050681211789811 | Validation Loss = 0.0002148553485889 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.120530
[026] Training Loss = 0.0048475047378920 | Validation Loss = 0.0000674021662911 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.123035
[027] Training Loss = 0.0047111610192925 | Validation Loss = 0.0000927804956192 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.101464
[028] Training Loss = 0.0047113262645086 | Validation Loss = 0.0001163506228083 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.122881
[029] Training Loss = 0.0042696756746899 | Validation Loss = 0.0000548674583337 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.118873
[030] Training Loss = 0.0036479278095995 | Validation Loss = 0.0001600077542514 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.101689
[031] Training Loss = 0.0035903075083589 | Validation Loss = 0.0002447940754222 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.121974
[032] Training Loss = 0.0031011284359112 | Validation Loss = 0.0002550018672336 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:07.124097
[033] Training Loss = 0.0033499635952086 | Validation Loss = 0.0002320300585665 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:07.132484
[034] Training Loss = 0.0024488282507135 | Validation Loss = 0.0000776820605260 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:07.130394
[035] Training Loss = 0.0023565943366604 | Validation Loss = 0.0000276874465725 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:07.138369
[036] Training Loss = 0.0026592143038160 | Validation Loss = 0.0000272081361362 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:07.133510
[037] Training Loss = 0.0021302352990236 | Validation Loss = 0.0000636829828357 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:07.122604
[038] Training Loss = 0.0023574725518799 | Validation Loss = 0.0001127283659086 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:07.130042
[039] Training Loss = 0.0021902272615763 | Validation Loss = 0.0001664595726521 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:07.143385
[040] Training Loss = 0.0021514380275512 | Validation Loss = 0.0000304821385911 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:07.143864
[041] Training Loss = 0.0016498742042917 | Validation Loss = 0.0000153364226008 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:07.143951
[042] Training Loss = 0.0016156882806279 | Validation Loss = 0.0000106792184068 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:07.134374
[043] Training Loss = 0.0014518887511867 | Validation Loss = 0.0000073334744314 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:07.116389
[044] Training Loss = 0.0014342744487762 | Validation Loss = 0.0000164525808846 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:07.103228
[045] Training Loss = 0.0014575563546127 | Validation Loss = 0.0000062619091643 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:07.118690
[046] Training Loss = 0.0013909481938576 | Validation Loss = 0.0000268603715813 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:07.097347
[047] Training Loss = 0.0012939337675241 | Validation Loss = 0.0000249885970978 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:07.113164
[048] Training Loss = 0.0012619384253923 | Validation Loss = 0.0000607860953385 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:07.122161
[049] Training Loss = 0.0011909905929669 | Validation Loss = 0.0000146725721743 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.121748
[050] Training Loss = 0.0009390848976929 | Validation Loss = 0.0000052575565412 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.140492
[051] Training Loss = 0.0009762715542368 | Validation Loss = 0.0000041503582930 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.106954
[052] Training Loss = 0.0008583605571580 | Validation Loss = 0.0000066345121832 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.075806
[053] Training Loss = 0.0007935064914680 | Validation Loss = 0.0000024859010776 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.104172
[054] Training Loss = 0.0008965336199064 | Validation Loss = 0.0000118356740497 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.079478
[055] Training Loss = 0.0008835903444336 | Validation Loss = 0.0000020624420071 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.086175
[056] Training Loss = 0.0008679285190760 | Validation Loss = 0.0000037655614435 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.081229
[057] Training Loss = 0.0007972986893760 | Validation Loss = 0.0000040667330319 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.089859
[058] Training Loss = 0.0006791479625243 | Validation Loss = 0.0000015015766160 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.098320
[059] Training Loss = 0.0008137963178443 | Validation Loss = 0.0000139137782042 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.068409
[060] Training Loss = 0.0007680390607949 | Validation Loss = 0.0000020126921167 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.085299
[061] Training Loss = 0.0008309582469631 | Validation Loss = 0.0000028599607374 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:07.095317
[062] Training Loss = 0.0007459116802843 | Validation Loss = 0.0000023847257688 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.101101
[063] Training Loss = 0.0005040402612379 | Validation Loss = 0.0000010356677974 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.104406
[064] Training Loss = 0.0005508129737804 | Validation Loss = 0.0000009195990516 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.093399
[065] Training Loss = 0.0004422626369862 | Validation Loss = 0.0000008504516027 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.088770
[066] Training Loss = 0.0004461434021955 | Validation Loss = 0.0000013267614630 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.061052
[067] Training Loss = 0.0006832017084050 | Validation Loss = 0.0000007765498759 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.078862
[068] Training Loss = 0.0004689494769147 | Validation Loss = 0.0000007082727635 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.067605
[069] Training Loss = 0.0004890912414291 | Validation Loss = 0.0000005711074792 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.063931
[070] Training Loss = 0.0005084097362856 | Validation Loss = 0.0000005712742502 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.058667
[071] Training Loss = 0.0004712463634131 | Validation Loss = 0.0000020023028011 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.070296
[072] Training Loss = 0.0004628576766879 | Validation Loss = 0.0000006132901330 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.080605
[073] Training Loss = 0.0004415649150977 | Validation Loss = 0.0000003687829194 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.094189
[074] Training Loss = 0.0005340475644160 | Validation Loss = 0.0000003732948582 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.070210
[075] Training Loss = 0.0003579518714420 | Validation Loss = 0.0000005473009110 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.084924
[076] Training Loss = 0.0006043920151096 | Validation Loss = 0.0000005710280023 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:07.100175
[077] Training Loss = 0.0005594557069656 | Validation Loss = 0.0000003947431794 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.101047
[078] Training Loss = 0.0004320113452901 | Validation Loss = 0.0000002078644857 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.099981
[079] Training Loss = 0.0003434445624348 | Validation Loss = 0.0000001905802293 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.082163
[080] Training Loss = 0.0003381834790911 | Validation Loss = 0.0000001168296388 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.065174
[081] Training Loss = 0.0002789608884548 | Validation Loss = 0.0000001039074878 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.049066
[082] Training Loss = 0.0002152512720499 | Validation Loss = 0.0000000867991227 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.052721
[083] Training Loss = 0.0002910802131432 | Validation Loss = 0.0000000835731451 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.053462
[084] Training Loss = 0.0002405453885096 | Validation Loss = 0.0000000666406714 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.057417
[085] Training Loss = 0.0003052112872285 | Validation Loss = 0.0000000657533973 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.045775
[086] Training Loss = 0.0002313315149832 | Validation Loss = 0.0000000528638188 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.048253
[087] Training Loss = 0.0003651212861505 | Validation Loss = 0.0000001503050195 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.054927
[088] Training Loss = 0.0003378852197713 | Validation Loss = 0.0000000517315996 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.066868
[089] Training Loss = 0.0003512600415526 | Validation Loss = 0.0000000346102056 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.065036
[090] Training Loss = 0.0002597700954938 | Validation Loss = 0.0000000309308192 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.051498
[091] Training Loss = 0.0002917312799603 | Validation Loss = 0.0000000343743809 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.061887
[092] Training Loss = 0.0002449235614206 | Validation Loss = 0.0000000323353442 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.050701
[093] Training Loss = 0.0002207625252952 | Validation Loss = 0.0000000297451812 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.067239
[094] Training Loss = 0.0002676896591490 | Validation Loss = 0.0000000200021035 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.038401
[095] Training Loss = 0.0002248047253205 | Validation Loss = 0.0000000192920236 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.033434
[096] Training Loss = 0.0002631070343339 | Validation Loss = 0.0000000139592585 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.041452
[097] Training Loss = 0.0003096226423679 | Validation Loss = 0.0000000196346860 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.034786
[098] Training Loss = 0.0003285887452071 | Validation Loss = 0.0000000196008106 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.035519
[099] Training Loss = 0.0003154786675541 | Validation Loss = 0.0000000183591480 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.044559
[100] Training Loss = 0.0002719062146934 | Validation Loss = 0.0000000110329476 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:07.057328
Maximum Number of Epochs Reached.
