[001] Training Loss = 1.0075203909964765 | Validation Loss = 0.9933551769529341 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:01:15.354558
[055] Training Loss = 0.0010722195828054 | Validation Loss = 0.0022478490458323 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:01:18.662201
[056] Training Loss = 0.0010300791007844 | Validation Loss = 0.0022720130429013 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:01:18.839551
[057] Training Loss = 0.0009979536305321 | Validation Loss = 0.0015595492696222 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:01:18.697993
[058] Training Loss = 0.0009743185567919 | Validation Loss = 0.0022403797579802 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:01:18.538784
[059] Training Loss = 0.0009639618731753 | Validation Loss = 0.0014410047813977 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:01:18.883394
[060] Training Loss = 0.0008992889266118 | Validation Loss = 0.0017214771931116 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:01:18.647991
[061] Training Loss = 0.0009062233745282 | Validation Loss = 0.0016692334056546 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:01:18.958082
[062] Training Loss = 0.0008862949948299 | Validation Loss = 0.0013999898682028 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:01:18.494211
[063] Training Loss = 0.0008597313599223 | Validation Loss = 0.0022836047055662 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:01:18.428990
[064] Training Loss = 0.0008678789652550 | Validation Loss = 0.0016474958731438 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:01:18.736084
[065] Training Loss = 0.0008491798288318 | Validation Loss = 0.0019610023661370 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:01:18.631952
[066] Training Loss = 0.0008766761805939 | Validation Loss = 0.0017878600442586 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:01:18.680052
[067] Training Loss = 0.0007356490096570 | Validation Loss = 0.0017584653020195 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:01:18.556323
[068] Training Loss = 0.0006519711766801 | Validation Loss = 0.0023338059773999 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:01:18.822867
[069] Training Loss = 0.0006869789681903 | Validation Loss = 0.0016136799160713 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:01:18.662405
[070] Training Loss = 0.0006156784158682 | Validation Loss = 0.0015286933809461 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:01:19.051593
[071] Training Loss = 0.0005164703597783 | Validation Loss = 0.0016879616787312 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:01:18.697580
[072] Training Loss = 0.0004951507135197 | Validation Loss = 0.0023194316541088 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:01:18.857380
[073] Training Loss = 0.0004241006452257 | Validation Loss = 0.0012816623447581 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:01:18.669418
[074] Training Loss = 0.0004422568867666 | Validation Loss = 0.0015318255499815 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:01:18.441172
[075] Training Loss = 0.0004762335718660 | Validation Loss = 0.0010395040123586 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:01:19.216434
[076] Training Loss = 0.0004334217932673 | Validation Loss = 0.0011636443699205 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:01:18.277290
[077] Training Loss = 0.0004263335456065 | Validation Loss = 0.0004564355945316 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:01:18.927507
[078] Training Loss = 0.0004559982397433 | Validation Loss = 0.0013046432550071 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:01:18.789737
[079] Training Loss = 0.0004384418085471 | Validation Loss = 0.0010785893762011 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:01:18.700720
[080] Training Loss = 0.0004019581255134 | Validation Loss = 0.0012760459431586 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:01:18.818424
[081] Training Loss = 0.0003999432302519 | Validation Loss = 0.0009274565923944 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:01:18.607644
[082] Training Loss = 0.0003477559682595 | Validation Loss = 0.0012298784525749 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:01:18.602395
[083] Training Loss = 0.0003050843932026 | Validation Loss = 0.0013152341842899 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:01:18.485052
[084] Training Loss = 0.0003078703542181 | Validation Loss = 0.0007406296058207 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:01:18.372893
[085] Training Loss = 0.0003166274059789 | Validation Loss = 0.0014846498586022 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:01:18.735337
[086] Training Loss = 0.0002524003890979 | Validation Loss = 0.0013981572890683 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:01:18.371119
[087] Training Loss = 0.0002531788160724 | Validation Loss = 0.0008199566315283 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:01:18.522772
[088] Training Loss = 0.0002426902362981 | Validation Loss = 0.0011407220030992 | Learning Rate = 0.0000503316480000 | Elapsed Time = 0:01:18.671163
[089] Training Loss = 0.0002188555996523 | Validation Loss = 0.0009681624585985 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:01:18.837749
[090] Training Loss = 0.0001992133046130 | Validation Loss = 0.0006570909952995 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:01:18.683076
[091] Training Loss = 0.0001577603224981 | Validation Loss = 0.0013197333262622 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:01:18.768524
[092] Training Loss = 0.0001833193488405 | Validation Loss = 0.0006409548344044 | Learning Rate = 0.0000402653184000 | Elapsed Time = 0:01:18.503796
[093] Training Loss = 0.0001904883149882 | Validation Loss = 0.0013898387158898 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:01:18.622257
[094] Training Loss = 0.0001769919496311 | Validation Loss = 0.0006537828156862 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:01:18.510545
[095] Training Loss = 0.0001481749615171 | Validation Loss = 0.0011254178962687 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:01:18.636545
[096] Training Loss = 0.0001368828507268 | Validation Loss = 0.0005927905952471 | Learning Rate = 0.0000322122547200 | Elapsed Time = 0:01:18.833938
[097] Training Loss = 0.0001347698038296 | Validation Loss = 0.0008657815803334 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:01:18.699542
[098] Training Loss = 0.0001328305694357 | Validation Loss = 0.0006666278739120 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:01:18.479919
[099] Training Loss = 0.0001187853749245 | Validation Loss = 0.0006535876247099 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:01:18.701122
[100] Training Loss = 0.0001112032693050 | Validation Loss = 0.0005643642416529 | Learning Rate = 0.0000257698037760 | Elapsed Time = 0:01:18.764957
Maximum Number of Epochs Reached.
