[001] Training Loss = 1.2444216487826529 | Validation Loss = 0.9512541689745285 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:04.463921
[024] Training Loss = 0.0057153345081338 | Validation Loss = 0.0001664597037084 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:04.127670
[025] Training Loss = 0.0046208528551018 | Validation Loss = 0.0001403716376949 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:04.123224
[026] Training Loss = 0.0048046571415089 | Validation Loss = 0.0001833242035817 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:04.119556
[027] Training Loss = 0.0043135687707751 | Validation Loss = 0.0000880871110731 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:04.124781
[028] Training Loss = 0.0046391275629721 | Validation Loss = 0.0001381872379924 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:04.127471
[029] Training Loss = 0.0044414834122480 | Validation Loss = 0.0001581578912313 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:04.130441
[030] Training Loss = 0.0036672345376016 | Validation Loss = 0.0000946660291747 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:04.136251
[031] Training Loss = 0.0041250725705904 | Validation Loss = 0.0004058456914020 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:04.132747
[032] Training Loss = 0.0028003319375823 | Validation Loss = 0.0007120924561876 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:04.127611
[033] Training Loss = 0.0024080205467858 | Validation Loss = 0.0003529874129528 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:04.141477
[034] Training Loss = 0.0028022175845922 | Validation Loss = 0.0001011994856858 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:04.150128
[035] Training Loss = 0.0020013571644323 | Validation Loss = 0.0000642542586187 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:04.133568
[036] Training Loss = 0.0024926647478500 | Validation Loss = 0.0000453928707155 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:04.128167
[037] Training Loss = 0.0020257072774716 | Validation Loss = 0.0000423529509036 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:04.125097
[038] Training Loss = 0.0019018390106483 | Validation Loss = 0.0000348445753279 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:04.121795
[039] Training Loss = 0.0025778675350753 | Validation Loss = 0.0000179428614440 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:04.112119
[040] Training Loss = 0.0024077269117010 | Validation Loss = 0.0039447734479776 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:04.118967
[041] Training Loss = 0.0022197511439446 | Validation Loss = 0.0000273382357233 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:04.117821
[042] Training Loss = 0.0017924289616464 | Validation Loss = 0.0002335209114051 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:04.130033
[043] Training Loss = 0.0015230392561226 | Validation Loss = 0.0002255542298856 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:04.117788
[044] Training Loss = 0.0015004958615781 | Validation Loss = 0.0001938522480121 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:04.120952
[045] Training Loss = 0.0012410986335831 | Validation Loss = 0.0000260094294755 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:04.134165
[046] Training Loss = 0.0014034240500007 | Validation Loss = 0.0001324878341090 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:04.130060
[047] Training Loss = 0.0011323891522563 | Validation Loss = 0.0000079165915725 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:04.120522
[048] Training Loss = 0.0013318825908346 | Validation Loss = 0.0000373103133558 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:04.120795
[049] Training Loss = 0.0011704960990865 | Validation Loss = 0.0008457624459264 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:04.132248
[050] Training Loss = 0.0014775730676855 | Validation Loss = 0.0001763819822468 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:04.126338
[051] Training Loss = 0.0008738162952775 | Validation Loss = 0.0000037570520577 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:04.132575
[052] Training Loss = 0.0012005090505866 | Validation Loss = 0.0000153527243182 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:04.112507
[053] Training Loss = 0.0011385758394741 | Validation Loss = 0.0000230715965419 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:04.124213
[054] Training Loss = 0.0009991293088229 | Validation Loss = 0.0000204818944310 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:04.132045
[055] Training Loss = 0.0009880213175364 | Validation Loss = 0.0000267383071248 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:04.127264
[056] Training Loss = 0.0007904372309101 | Validation Loss = 0.0000029077056198 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:04.132390
[057] Training Loss = 0.0006216012224004 | Validation Loss = 0.0000057815205408 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:04.120882
[058] Training Loss = 0.0004734391221742 | Validation Loss = 0.0000012233935286 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:04.127897
[059] Training Loss = 0.0005593991942551 | Validation Loss = 0.0000011044523506 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:04.118833
[060] Training Loss = 0.0004805198898662 | Validation Loss = 0.0000048864444219 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:04.103968
[061] Training Loss = 0.0007820885961563 | Validation Loss = 0.0000049505939506 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:04.114654
[062] Training Loss = 0.0006506489726988 | Validation Loss = 0.0000091894984004 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:04.126303
[063] Training Loss = 0.0008554603747828 | Validation Loss = 0.0000013358170700 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.123734
[064] Training Loss = 0.0005057747314102 | Validation Loss = 0.0000006348486641 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.126211
[065] Training Loss = 0.0004165208245565 | Validation Loss = 0.0000005392743642 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.112721
[066] Training Loss = 0.0002261932575595 | Validation Loss = 0.0000002225708418 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.112838
[067] Training Loss = 0.0003902284054975 | Validation Loss = 0.0000001312075877 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.097517
[068] Training Loss = 0.0002718804383636 | Validation Loss = 0.0000004692192547 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.092617
[069] Training Loss = 0.0002585273858338 | Validation Loss = 0.0000010557180315 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.105728
[070] Training Loss = 0.0001649246087672 | Validation Loss = 0.0000000652851201 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.098903
[071] Training Loss = 0.0003084596829773 | Validation Loss = 0.0000002654172843 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.083877
[072] Training Loss = 0.0003388422204169 | Validation Loss = 0.0000000403729273 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.092656
[073] Training Loss = 0.0000896059258331 | Validation Loss = 0.0000010339976343 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.086489
[074] Training Loss = 0.0001684770079338 | Validation Loss = 0.0000000332634680 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.093717
[075] Training Loss = 0.0002456588064644 | Validation Loss = 0.0000000384052434 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.105578
[076] Training Loss = 0.0000911747015532 | Validation Loss = 0.0000000389186622 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.095377
[077] Training Loss = 0.0001831360972763 | Validation Loss = 0.0000000483979413 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.106140
[078] Training Loss = 0.0003295049270955 | Validation Loss = 0.0000000275728656 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.096892
[079] Training Loss = 0.0004803028564723 | Validation Loss = 0.0000001261442161 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.092196
[080] Training Loss = 0.0002114153498436 | Validation Loss = 0.0000000267736521 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.108574
[081] Training Loss = 0.0003029344154623 | Validation Loss = 0.0000000177369754 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.096243
[082] Training Loss = 0.0001817925547569 | Validation Loss = 0.0000000194492145 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.090125
[083] Training Loss = 0.0004985224354725 | Validation Loss = 0.0000000200030998 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.097953
[084] Training Loss = 0.0003229831069531 | Validation Loss = 0.0000000440477919 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.089713
[085] Training Loss = 0.0003385731864386 | Validation Loss = 0.0000000130732106 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.095470
[086] Training Loss = 0.0002240959257600 | Validation Loss = 0.0000000106224578 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.086097
[087] Training Loss = 0.0001066113632406 | Validation Loss = 0.0000001731637670 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.083539
[088] Training Loss = 0.0002940016014493 | Validation Loss = 0.0000000242723162 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.091800
[089] Training Loss = 0.0002274096231239 | Validation Loss = 0.0000000128911113 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:04.098762
[090] Training Loss = 0.0001387556263216 | Validation Loss = 0.0000000309897562 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:04.098029
[091] Training Loss = 0.0000652176840715 | Validation Loss = 0.0000000042110458 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:04.088271
[092] Training Loss = 0.0000375333043186 | Validation Loss = 0.0000000021194333 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:04.079748
[093] Training Loss = 0.0001786496178992 | Validation Loss = 0.0000000025923855 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:04.083365
[094] Training Loss = 0.0001123364481804 | Validation Loss = 0.0000000024583402 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:04.079987
[095] Training Loss = 0.0000039878069694 | Validation Loss = 0.0000000015023190 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:04.090984
[096] Training Loss = 0.0001224932863250 | Validation Loss = 0.0000000016287769 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:04.074777
[097] Training Loss = 0.0000550457378693 | Validation Loss = 0.0000000017653513 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:04.090103
[098] Training Loss = 0.0000711979468644 | Validation Loss = 0.0000000013505696 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:04.080441
[099] Training Loss = 0.0001098518437681 | Validation Loss = 0.0000000012165243 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:04.088336
[100] Training Loss = 0.0000640035140962 | Validation Loss = 0.0000000029616424 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:04.080669
Maximum Number of Epochs Reached.
