[001] Training Loss = 1.0117767092324763 | Validation Loss = 0.9893557600494796 | Learning Rate = 0.0003000000000000 | Elapsed Time = 0:00:13.601295
[021] Training Loss = 0.0011757900099453 | Validation Loss = 0.0005869715968261 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:13.407644
[022] Training Loss = 0.0011023692892326 | Validation Loss = 0.0004832957729890 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:13.421810
[023] Training Loss = 0.0010175137142965 | Validation Loss = 0.0005600199859228 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:13.437350
[024] Training Loss = 0.0010305899614587 | Validation Loss = 0.0002659372314291 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:13.458189
[025] Training Loss = 0.0009813107159162 | Validation Loss = 0.0003990162520678 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:13.437981
[026] Training Loss = 0.0009119710272365 | Validation Loss = 0.0002924927014632 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:13.445926
[027] Training Loss = 0.0009627482787105 | Validation Loss = 0.0007002134105646 | Learning Rate = 0.0002400000000000 | Elapsed Time = 0:00:13.471874
[028] Training Loss = 0.0009129376940910 | Validation Loss = 0.0003464332024936 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:13.479508
[029] Training Loss = 0.0007154548589971 | Validation Loss = 0.0004884260614366 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:13.482900
[030] Training Loss = 0.0005701854145555 | Validation Loss = 0.0003125488310328 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:13.480315
[031] Training Loss = 0.0006437523042785 | Validation Loss = 0.0004300674669989 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:13.488399
[032] Training Loss = 0.0005838610539988 | Validation Loss = 0.0001979201928549 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:13.490052
[033] Training Loss = 0.0006366754170045 | Validation Loss = 0.0003176425262026 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:13.445578
[034] Training Loss = 0.0005538537328942 | Validation Loss = 0.0003151524046146 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:13.456055
[035] Training Loss = 0.0006271971227103 | Validation Loss = 0.0002454964689447 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:13.454458
[036] Training Loss = 0.0005659833871051 | Validation Loss = 0.0001712513611179 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:13.469734
[037] Training Loss = 0.0005677828424998 | Validation Loss = 0.0002041340814764 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:13.406696
[038] Training Loss = 0.0005492719371026 | Validation Loss = 0.0002540415202203 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:13.424216
[039] Training Loss = 0.0005481056726222 | Validation Loss = 0.0001950134290735 | Learning Rate = 0.0001920000000000 | Elapsed Time = 0:00:13.443378
[040] Training Loss = 0.0005501711817970 | Validation Loss = 0.0002169379054003 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:13.447980
[041] Training Loss = 0.0004667526375928 | Validation Loss = 0.0000280619391656 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:13.445257
[042] Training Loss = 0.0003606548142753 | Validation Loss = 0.0001616877680592 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:13.375340
[043] Training Loss = 0.0003453160176358 | Validation Loss = 0.0000961628368111 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:13.401047
[044] Training Loss = 0.0003325107628383 | Validation Loss = 0.0000657105567535 | Learning Rate = 0.0001536000000000 | Elapsed Time = 0:00:13.401566
[045] Training Loss = 0.0002906653907955 | Validation Loss = 0.0000447142681475 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:13.410368
[046] Training Loss = 0.0002803178700558 | Validation Loss = 0.0001157227319396 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:13.407807
[047] Training Loss = 0.0002437727130367 | Validation Loss = 0.0001061502953345 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:13.418740
[048] Training Loss = 0.0001657837706307 | Validation Loss = 0.0000382308215259 | Learning Rate = 0.0001228800000000 | Elapsed Time = 0:00:13.412550
[049] Training Loss = 0.0002019834934030 | Validation Loss = 0.0000328094706323 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.423653
[050] Training Loss = 0.0001254935243675 | Validation Loss = 0.0000000997390232 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.419063
[051] Training Loss = 0.0001430332414569 | Validation Loss = 0.0000001033969619 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.359788
[052] Training Loss = 0.0001231231217402 | Validation Loss = 0.0000000996996656 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.380867
[053] Training Loss = 0.0000951835162963 | Validation Loss = 0.0000339349436208 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.341057
[054] Training Loss = 0.0001163136567945 | Validation Loss = 0.0000000751051544 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.363007
[055] Training Loss = 0.0001230795451951 | Validation Loss = 0.0000235419182560 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.351531
[056] Training Loss = 0.0001078776464884 | Validation Loss = 0.0000000935112668 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.365313
[057] Training Loss = 0.0001430476680820 | Validation Loss = 0.0000000725022631 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.374808
[058] Training Loss = 0.0001222210724792 | Validation Loss = 0.0000001570317360 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.325458
[059] Training Loss = 0.0001431328651268 | Validation Loss = 0.0000002314486290 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.360493
[060] Training Loss = 0.0001627328486762 | Validation Loss = 0.0000000712047863 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.354792
[061] Training Loss = 0.0001051970863062 | Validation Loss = 0.0000000624336711 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.333077
[062] Training Loss = 0.0001503563941431 | Validation Loss = 0.0000089045548791 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.321837
[063] Training Loss = 0.0001456137615360 | Validation Loss = 0.0000000565009311 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.335926
[064] Training Loss = 0.0001119058529476 | Validation Loss = 0.0000131772028892 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.327561
[065] Training Loss = 0.0001256041300484 | Validation Loss = 0.0000000688750828 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.352400
[066] Training Loss = 0.0001270704385851 | Validation Loss = 0.0000000390843804 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.364225
[067] Training Loss = 0.0001226081962759 | Validation Loss = 0.0000000475432809 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.313450
[068] Training Loss = 0.0001309403216378 | Validation Loss = 0.0000366420636570 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.342748
[069] Training Loss = 0.0001829014514085 | Validation Loss = 0.0000271932921693 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.371938
[070] Training Loss = 0.0001603149201868 | Validation Loss = 0.0000000384966627 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.364076
[071] Training Loss = 0.0001667865420824 | Validation Loss = 0.0000135031771520 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.354160
[072] Training Loss = 0.0001551367256779 | Validation Loss = 0.0000062911898621 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.370856
[073] Training Loss = 0.0001497220140128 | Validation Loss = 0.0000000431577233 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.381262
[074] Training Loss = 0.0001136673616934 | Validation Loss = 0.0000000328149513 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.374569
[075] Training Loss = 0.0000765959552550 | Validation Loss = 0.0000000355266546 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.339142
[076] Training Loss = 0.0001050311877621 | Validation Loss = 0.0000000318716926 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.354647
[077] Training Loss = 0.0001142020383729 | Validation Loss = 0.0000000298264220 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.312292
[078] Training Loss = 0.0001515734335980 | Validation Loss = 0.0000039531558396 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.305876
[079] Training Loss = 0.0001391904167140 | Validation Loss = 0.0000000308639404 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.335464
[080] Training Loss = 0.0001734327002038 | Validation Loss = 0.0000000473190420 | Learning Rate = 0.0000983040000000 | Elapsed Time = 0:00:13.345481
[081] Training Loss = 0.0001260689673663 | Validation Loss = 0.0000000353166374 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:13.343938
[082] Training Loss = 0.0001027875166880 | Validation Loss = 0.0000000270538632 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:13.341307
[083] Training Loss = 0.0000600914908561 | Validation Loss = 0.0000000802821629 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:13.315208
[084] Training Loss = 0.0000688681900474 | Validation Loss = 0.0000000253690947 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:13.331853
[085] Training Loss = 0.0000710650519640 | Validation Loss = 0.0000000243646499 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:13.311221
[086] Training Loss = 0.0001028851193781 | Validation Loss = 0.0000259113354741 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:13.308953
[087] Training Loss = 0.0000816689996446 | Validation Loss = 0.0000000245247260 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:13.321637
[088] Training Loss = 0.0000752114285479 | Validation Loss = 0.0000394231180427 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:13.331623
[089] Training Loss = 0.0000763820348919 | Validation Loss = 0.0000000216731214 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:13.332516
[090] Training Loss = 0.0000533242486433 | Validation Loss = 0.0000000246851329 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:13.316072
[091] Training Loss = 0.0000896538416156 | Validation Loss = 0.0000000220445377 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:13.322329
[092] Training Loss = 0.0000431290995712 | Validation Loss = 0.0000000191152102 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:13.328746
[093] Training Loss = 0.0000746556297529 | Validation Loss = 0.0000000192498197 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:13.294646
[094] Training Loss = 0.0000451365751113 | Validation Loss = 0.0000000173054235 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:13.311322
[095] Training Loss = 0.0000814885195074 | Validation Loss = 0.0000053154906110 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:13.305514
[096] Training Loss = 0.0000867498464976 | Validation Loss = 0.0000130262117131 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:13.326206
[097] Training Loss = 0.0000617011166515 | Validation Loss = 0.0000127633173793 | Learning Rate = 0.0000786432000000 | Elapsed Time = 0:00:13.325300
[098] Training Loss = 0.0000896108171421 | Validation Loss = 0.0000749308330835 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:00:13.336039
[099] Training Loss = 0.0000677255149353 | Validation Loss = 0.0000000238156283 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:00:13.346767
[100] Training Loss = 0.0000447135873461 | Validation Loss = 0.0000000142289185 | Learning Rate = 0.0000629145600000 | Elapsed Time = 0:00:13.335980
Maximum Number of Epochs Reached.
